3|174|174|tshark
3|175|175|protocol negotiation
3|175|175|server 2012
3|175|175|smb2 command
3|175|175|windows 8
3|175|176|logoff
3|176|176|unlocking a file
3|177|177|protocol negotiation
3|178|178|session establishment
3|180|180|obtain network directory metadata
3|180|180|outlook
3|181|181|opening a file
3|182|182|locking a file for access
3|183|183|reading from a file
3|184|184|unlocking a file
3|185|185|closing a file
3|186|186|tree disconnection
3|187|187|logoff
3|189|189|utf-16
3|191|191|server 2012
3|191|191|windows 8
3|192|192|pass-the-hash
4|9|9|elsa
4|9|9|syslog server
4|10|10|iptables
4|11|11|syslog server
4|13|13|wildcard
4|17|17|syslog network transaction
4|17|17|syslog-ng
4|25|25|collector
4|27|29|collector
4|30|31|syslog server
4|31|31|collector
4|34|37|apache
4|34|37|http log
4|35|35|plain text
4|37|37|user-agent string
4|40|40|http request method
4|40|40|request string
4|43|43|user-agent string
4|44|44|http log
4|44|44|plain text
4|45|45|access_log
4|46|46|http log
4|48|48|http log
4|56|56|command channel
4|61|61|tshark
4|62|62|directionality
4|62|67|iptables
4|66|66|command channel
4|74|74|air-gap
4|75|75|networkminer
4|75|75|xplico
4|79|79|directionality
4|79|79|plain text
4|83|83|tcpflow
4|83|83|tshark
4|91|92|live research
4|92|93|osint
4|94|94|live research
4|98|98|osint
4|99|99|air-gap
4|100|100|live research
4|101|101|guard intelligence
4|103|103|deliberate modification
4|104|104|filesystem modification
4|105|105|osint
4|105|106|serial number
4|109|109|dns query logging
4|109|110|deliberate modification
4|113|113|http log
4|114|114|logging shortfalls
4|115|115|outlook
4|116|116|dora
4|120|120|distributed log storage and analysis
4|121|121|real-time networked logging
4|123|123|syslog-ng
4|123|123|syslog server
4|124|124|comprehensive log aggregation
4|124|124|elsa
4|124|124|logstash
4|124|124|qradar
4|127|127|apache
4|127|127|dora
4|127|127|logging innovation
4|127|127|syslog-ng
4|127|127|tunnel
4|129|129|ad-hoc
4|130|133|logstash
4|131|131|ad-hoc
4|131|131|grok
4|132|132|dga
4|133|133|apache
4|133|133|iptables
4|133|133|kibana
4|133|133|plain text
4|135|137|elsa
4|136|136|ad-hoc
4|136|136|syslog-ng
4|139|139|elsa
4|141|141|elsa
4|141|141|logstash
4|143|143|search string
4|145|145|nfcapd
4|147|147|simple aggregation
4|147|147|syslog server
4|148|148|iptables
4|148|148|search string
4|150|150|master
5|7|7|compression
5|7|7|utf-16
5|7|9|base64
5|8|9|base64 encoding
5|11|11|strength of algorithm
5|12|12|asymmetric
5|12|12|block cipher
5|12|12|stream cipher
5|12|13|symmetric
5|14|17|stream cipher
5|17|18|block cipher
5|18|18|dora
5|18|18|initialization vector
5|19|19|asymmetric
5|19|20|public key encryption
5|19|20|symmetric
5|21|22|diffie-hellman
5|21|22|perfect forward secrecy
5|22|22|symmetric
5|26|26|compression
5|27|27|public key encryption
5|28|29|compression
5|30|30|serial number
5|33|33|keep-alive
5|34|35|wildcard
5|37|37|tunnel
5|40|40|tshark
5|40|41|networkminer
5|42|42|perfect forward secrecy
5|43|43|tshark
5|50|50|asymmetric
5|50|50|public key encryption
5|50|50|symmetric
5|51|51|arp spoofing
5|61|61|vlan
5|61|61|yersinia
5|65|67|ipsec
5|65|71|tunnel
5|67|67|compression
5|69|69|diffie-hellman
5|69|69|perfect forward secrecy
5|69|71|ipsec
5|70|70|directionality
5|71|71|compression
5|71|71|keep-alive
5|74|74|directionality
5|78|78|keep-alive
5|79|80|mx
5|81|81|user-agent string
5|83|84|user-agent string
5|84|85|keep-alive
5|86|86|base64
5|88|88|keep-alive
5|88|88|user-agent string
5|91|91|binary protocol analysis
5|91|91|plain text
5|92|92|compression
5|94|94|compression
5|100|100|flowgrep
5|100|100|tcpflow
5|101|101|libnids
5|102|102|tcpflow
5|103|103|mx
5|104|104|command channel
5|104|104|data channel
5|106|106|tcpslice
5|107|108|ngrep
5|108|108|flowgrep
5|108|108|libnids
5|108|108|tcpflow
5|109|110|tcpstat/tcpdstat
5|110|110|gnuplot
5|111|114|tcptrace
5|114|114|wds
5|114|115|data channel
5|115|115|command channel
5|116|116|geolocation
5|116|118|ntopng
5|119|119|tcpxtract
5|120|120|geolocation
5|120|121|xplico
5|123|123|ngrep
5|123|123|tcpflow
5|123|123|tcpxtract
5|123|123|tshark
5|123|124|xplico
5|129|129|data reduction
